159E 	4155	-3500
159F 	4000	-3190
159G 	4157	-3177
159H 	4365	-3500
160A 	4500	-3500
160B 	4660	-3340
160C 	4865	-3135
160D 	4500	-3345
160E 	4655	-3500
160F 	4500	-3134
160G 	4657	-3177
160H 	4865	-3500
161A 	0	-3000
161B 	160	-2840
161C 	365	-2635
161D 	0	-2845
161E 	155	-3000
161F 	0	-2690
161G 	157	-2677
161H 	308	-2944
162A 	500	-3000
162B 	660	-2840
162C 	865	-2635
162D 	500	-2845
162E 	655	-3000
162F 	500	-2634
162G 	657	-2677
162H 	808	-2944
163A 	1000	-3000
163B 	1160	-2840
163C 	1365	-2635
163D 	1000	-2845
163E 	1155	-3000
163F 	1000	-2690
163G 	1157	-2677
163H 	1365	-2944
164A 	1500	-3000
164B 	1660	-2840
164C 	1865	-2635
164D 	1500	-2845
164E 	1655	-3000
164F 	1500	-2634
164G 	1657	-2677
164H 	1865	-2944
165A 	2000	-3000
165B 	2160	-2840
165C 	2365	-2635
165D 	2000	-2845
165E 	2155	-3000
165F 	2000	-2690
165G 	2157	-2677
165H 	2365	-2845
166A 	2500	-3000
166B 	2660	-2840
166C 	2865	-2635
166D 	2500	-2845
166E 	2655	-3000
166F 	2500	-2634
166G 	2657	-2677
166H 	2865	-2845
167A 	3000	-3000
167B 	3160	-2840
167C 	3365	-2635
167D 	3000	-2845
167E 	3155	-3000
167F 	3157	-2677
167G 	3308	-3000
167H 	3365	-2845
168A 	3500	-3000
168B 	3660	-2840
168C 	3865	-2635
168D 	3500	-2845
168E 	3655	-3000
168F 	3657	-2677
168G 	3865	-3000
168H 	3865	-2845
169A 	4000	-3000
169B 	4160	-2840
169C 	4365	-2635
169D 	4000	-2845
169E 	4155	-3000
169F 	4000	-2690
169G 	4157	-2677
169H 	4365	-2790
170A 	4500	-3000
170B 	4660	-2840
170C 	4865	-2635
170D 	4500	-2845
170E 	4655	-3000
170F 	4500	-2634
170G 	4657	-2677
170H 	4865	-2790
171A 	0	-2500
171B 	160	-2340
171C 	365	-2135
171D 	0	-2345
171E 	155	-2500
171F 	157	-2177
171G 	308	-2500
171H 	365	-2290
172A 	500	-2500
172B 	660	-2340
172C 	865	-2135
172D 	500	-2345
172E 	655	-2500
172F 	657	-2177
172G 	865	-2500
172H 	865	-2290
173A 	1000	-2500
173B 	1160	-2340
173C 	1365	-2135
173D 	1000	-2345
173E 	1155	-2500
173F 	1157	-2177
173G 	1308	-2444
173H 	1365	-2290
174A 	1500	-2500
174B 	1660	-2340
174C 	1865	-2135
174D 	1500	-2345
174E 	1655	-2500
174F 	1657	-2177
174G 	1865	-2444
174H 	1865	-2290
175A 	2000	-2500
175B 	2160	-2340
175C 	2365	-2135
175D 	2000	-2345
175E 	2155	-2500
175F 	2000	-2190
175G 	2157	-2177
175H 	2320	-2290
176A 	2500	-2500
176B 	2660	-2340
176C 	2865	-2135
176D 	2500	-2345
176E 	2655	-2500
176F 	2500	-2134
176G 	2657	-2177
176H 	2820	-2290
177A 	3000	-2500
177B 	3160	-2340
177C 	3365	-2135
177D 	3000	-2345
177E 	3155	-2500
177F 	3157	-2177
177G 	3308	-2500
177H 	3320	-2290
178A 	3500	-2500
178B 	3660	-2340
178C 	3865	-2135
178D 	3500	-2345
178E 	3655	-2500
178F 	3657	-2177
178G 	3865	-2500
178H 	3820	-2290
179A 	4000	-2500
179B 	4160	-2340
179C 	4365	-2135
179D 	4000	-2345
179E 	4155	-2500
179F 	4157	-2177
179G 	4308	-2444
179H 	4320	-2290
180A 	4500	-2500
180B 	4660	-2340
180C 	4865	-2135
180D 	4500	-2345
180E 	4655	-2500
180F 	4657	-2177
180G 	4865	-2444
180H 	4820	-2290
181A 	0	-2000
181B 	160	-1840
181C 	365	-1635
181D 	0	-1845
181E 	155	-2000
181F 	0	-1690
181G 	157	-1677
181H 	319	-1844
182A 	500	-2000
182B 	660	-1840
182C 	865	-1635
182D 	500	-1845
182E 	655	-2000
182F 	500	-1634
182G 	657	-1677
182H 	819	-1844
183A 	1000	-2000
183B 	1160	-1840
183C 	1365	-1635
183D 	1000	-1845
183E 	1155	-2000
183F 	1157	-1677
183G 	1308	-2000
183H 	1319	-1844
184A 	1500	-2000
184B 	1660	-1840
184C 	1865	-1635
184D 	1500	-1845
184E 	1655	-2000
184F 	1657	-1677
184G 	1865	-2000
184H 	1819	-1844
185A 	2000	-2000
185B 	2160	-1840
185C 	2365	-1635
185D 	2000	-1845
185E 	2155	-2000
185F 	2000	-1690
185G 	2210	-1677
185H 	2320	-1790
186A 	2500	-2000
186B 	2660	-1840
186C 	2865	-1635
186D 	2500	-1845
186E 	2655	-2000
186F 	2500	-1634
186G 	2710	-1677
186H 	2820	-1790
187A 	3000	-2000
187B 	3160	-1840
187C 	3365	-1635
187D 	3000	-1845
187E 	3155	-2000
187F 	3057	-1690
187G 	3210	-1677
187H 	3320	-1790
188A 	3500	-2000
188B 	3660	-1840
188C 	3865	-1635
188D 	3500	-1845
188E 	3655	-2000
188F 	3557	-1634
188G 	3710	-1677
188H 	3820	-1790
189A 	4000	-2000
189B 	4160	-1840
189C 	4365	-1635
189D 	4000	-1845
189E 	4155	-2000
189F 	4210	-1677
189G 	4308	-2000
189H 	4320	-1790
190A 	4500	-2000
190B 	4660	-1840
190C 	4865	-1635
190D 	4500	-1845
190E 	4655	-2000
190F 	4710	-1677
190G 	4865	-2000
190H 	4820	-1790
191A 	0	-1500
191B 	160	-1340
191C 	365	-1135
191D 	0	-1345
191E 	155	-1500
191F 	210	-1177
191G 	308	-1444
191H 	320	-1290
192A 	500	-1500
192B 	660	-1340
192C 	865	-1135
192D 	500	-1345
192E 	655	-1500
192F 	710	-1177
192G 	865	-1444
192H 	820	-1290
193A 	1000	-1500
193B 	1160	-1340
193C 	1365	-1135
193D 	1000	-1345
193E 	1155	-1500
193F 	1000	-1190
193G 	1155	-1134
193H 	1308	-1394
194A 	1500	-1500
194B 	1660	-1340
194C 	1865	-1135
194D 	1500	-1345
194E 	1655	-1500
194F 	1500	-1134
194G 	1655	-1134
194H 	1808	-1394
195A 	2000	-1500
195B 	2160	-1340
195C 	2365	-1135
195D 	2000	-1345
195E 	2155	-1500
195F 	2000	-1190
195G 	2210	-1134
195H 	2308	-1394
196A 	2500	-1500
196B 	2660	-1340
196C 	2865	-1135
196D 	2500	-1345
196E 	2655	-1500
196F 	2500	-1134
196G 	2710	-1134
196H 	2808	-1394
197A 	3000	-1500
197B 	3160	-1340
197C 	3365	-1135
197D 	3000	-1345
197E 	3155	-1500
197F 	3057	-1190
197G 	3210	-1134
197H 	3308	-1394
198A 	3500	-1500
198B 	3660	-1340
198C 	3865	-1135
198D 	3500	-1345
198E 	3655	-1500
198F 	3557	-1134
198G 	3710	-1134
198H 	3808	-1394
199A 	4000	-1500
199B 	4160	-1340
199C 	4365	-1135
199D 	4000	-1345
199E 	4155	-1500
199F 	4000	-1190
199G 	4210	-1177
199H 	4308	-1394
200A 	4500	-1500
200B 	4660	-1340
200C 	4865	-1135
200D 	4500	-1345
200E 	4655	-1500
200F 	4500	-1134
200G 	4710	-1177
200H 	4808	-1394
201A 	0	-1000
201B 	160	-840
201C 	365	-635
201D 	0	-845
201E 	155	-1000
201F 	57	-690
201G 	210	-677
201H 	308	-894
202A 	500	-1000
202B 	660	-840
202C 	865	-635
202D 	500	-845
202E 	655	-1000
202F 	557	-634
202G 	710	-677
202H 	808	-894
203A 	1000	-1000
203B 	1160	-840
203C 	1365	-635
203D 	1000	-845
203E 	1155	-1000
203F 	1000	-690
203G 	1157	-677
203H 	1308	-894
204A 	1500	-1000
204B 	1660	-840
204C 	1865	-635
204D 	1500	-845
204E 	1655	-1000
204F 	1500	-634
204G 	1657	-677
204H 	1808	-894
205A 	2000	-1000
205B 	2160	-840
205C 	2365	-635
205D 	2000	-845
205E 	2155	-1000
205F 	2105	-690
205G 	2308	-1000
205H 	2365	-845
206A 	2500	-1000
206B 	2660	-840
206C 	2865	-635
206D 	2500	-845
206E 	2655	-1000
206F 	2605	-690
206G 	2865	-1000
206H 	2865	-845
207A 	3000	-1000
207B 	3160	-840
207C 	3365	-635
207D 	3000	-845
207E 	3155	-1000
207F 	3105	-690
207G 	3308	-1000
207H 	3365	-790
208A 	3500	-1000
208B 	3660	-840
208C 	3865	-635
208D 	3500	-845
208E 	3655	-1000
208F 	3605	-690
208G 	3865	-1000
208H 	3865	-790
209A 	4000	-1000
209B 	4160	-840
209C 	4365	-635
209D 	4000	-845
209E 	4155	-1000
209F 	4105	-690
209G 	4308	-944
209H 	4365	-790
210A 	4500	-1000
210B 	4660	-840
210C 	4865	-635
210D 	4500	-845
210E 	4655	-1000
210F 	4605	-690
210G 	4865	-944
210H 	4865	-790
211A 	0	-500
211B 	160	-340
211C 	365	-135
211D 	0	-345
211E 	155	-500
211F 	105	-190
211G 	308	-500
211H 	320	-290
212A 	500	-500
212B 	660	-340
212C 	865	-135
212D 	500	-345
212E 	655	-500
212F 	605	-190
212G 	865	-500
212H 	820	-290
213A 	1000	-500
213B 	1160	-340
213C 	1365	-135
213D 	1000	-345
213E 	1155	-500
213F 	1105	-190
213G 	1308	-444
213H 	1320	-290
214A 	1500	-500
214B 	1660	-340
214C 	1865	-135
214D 	1500	-345
214E 	1655	-500
214F 	1605	-190
214G 	1865	-444
214H 	1820	-290
215A 	2000	-500
215B 	2160	-340
215C 	2365	-135
215D 	2000	-345
215E 	2155	-500
215F 	2105	-190
215G 	2308	-500
215H 	2319	-344
216A 	2500	-500
216B 	2660	-340
216C 	2865	-135
216D 	2500	-345
216E 	2655	-500
216F 	2605	-190
216G 	2865	-500
216H 	2819	-344
217A 	3000	-500
217B 	3160	-340
217C 	3365	-135
217D 	3000	-345
217E 	3155	-500
217F 	3000	-190
217G 	3155	-134
217H 	3366	-393
218A 	3500	-500
218B 	3660	-340
218C 	3865	-135
218D 	3500	-345
218E 	3655	-500
218F 	3500	-134
218G 	3655	-134
218H 	3866	-393
219A 	4000	-500
219B 	4160	-340
219C 	4365	-135
219D 	4000	-345
219E 	4155	-500
219F 	4000	-190
219G 	4210	-134
219H 	4366	-393
220A 	4500	-500
220B 	4660	-340
220C 	4865	-135
220D 	4500	-345
220E 	4655	-500
220F 	4500	-134
220G 	4710	-134
220H 	4866	-393
221A 	0	0
221B 	160	160
221C 	365	365
221D 	0	155
221E 	155	0
221F 	57	310
221G 	210	366
221H 	366	107
222A 	500	0
222B 	660	160
222C 	865	365
222D 	500	155
222E 	655	0
222F 	557	366
222G 	710	366
222H 	866	107
223A 	1000	0
223B 	1160	160
223C 	1365	365
223D 	1000	155
223E 	1155	0
223F 	1000	310
223G 	1210	323
223H 	1366	107
224A 	1500	0
224B 	1660	160
224C 	1865	365
224D 	1500	155
224E 	1655	0
224F 	1500	366
224G 	1710	323
224H 	1866	107
225A 	2000	0
225B 	2160	160
225C 	2365	365
225D 	2000	155
225E 	2155	0
225F 	2057	310
225G 	2210	323
225H 	2366	107
226A 	2500	0
226B 	2660	160
226C 	2865	365
226D 	2500	155
226E 	2655	0
226F 	2557	366
226G 	2710	323
226H 	2866	107
227A 	3000	0
227B 	3160	160
227C 	3365	365
227D 	3000	155
227E 	3155	0
227F 	3000	310
227G 	3157	323
227H 	3366	107
228A 	3500	0
228B 	3660	160
228C 	3865	365
228D 	3500	155
228E 	3655	0
228F 	3500	366
228G 	3657	323
228H 	3866	107
229A 	4000	0
229B 	4160	160
229C 	4365	365
229D 	4000	155
229E 	4155	0
229F 	4105	366
229G 	4308	0
229H 	4365	155
230A 	4500	0
230B 	4660	160
230C 	4865	365
230D 	4500	155
230E 	4655	0
230F 	4605	366
230G 	4865	0
230H 	4865	155
231A 	0	500
231B 	160	660
231C 	365	865
231D 	0	655
231E 	155	500
231F 	105	866
231G 	308	500
231H 	365	710
232A 	500	500
232B 	660	660
232C 	865	865
232D 	500	655
232E 	655	500
232F 	605	866
232G 	865	500
232H 	865	710
233A 	1000	500
233B 	1160	660
233C 	1365	865
233D 	1000	655
233E 	1155	500
233F 	1105	866
233G 	1308	556
233H 	1365	710
234A 	1500	500
234B 	1660	660
234C 	1865	865
234D 	1500	655
234E 	1655	500
234F 	1605	866
234G 	1865	556
234H 	1865	710
235A 	2000	500
235B 	2160	660
235C 	2365	865
235D 	2000	655
235E 	2155	500
235F 	2105	866
235G 	2308	500
235H 	2320	710
236A 	2500	500
236B 	2660	660
236C 	2865	865
236D 	2500	655
236E 	2655	500
236F 	2605	866
236G 	2865	500
236H 	2820	710
237A 	3000	500
237B 	3160	660
237C 	3365	865
237D 	3000	655
237E 	3155	500
237F 	3105	866
237G 	3308	556
237H 	3320	710
238A 	3500	500
238B 	3660	660
238C 	3865	865
238D 	3500	655
238E 	3655	500
238F 	3605	866
238G 	3865	556
238H 	3820	710
239A 	4000	500
239B 	4160	660
239C 	4365	865
239D 	4000	655
239E 	4155	500
239F 	4105	866
239G 	4308	500
239H 	4319	656
240A 	4500	500
240B 	4660	660
240C 	4865	865
240D 	4500	655
240E 	4655	500
240F 	4605	866
240G 	4865	500
240H 	4819	656
241A 	0	1000
241B 	160	1160
241C 	365	1365
241D 	0	1155
241E 	155	1000
241F 	57	1310
241G 	308	1000
241H 	210	1420
242A 	500	1000
242B 	660	1160
242C 	865	1365
242D 	500	1155
242E 	655	1000
242F 	557	1310
242G 	865	1000
242H 	710	1420
243A 	1000	1000
243B 	1160	1160
243C 	1365	1365
243D 	1000	1155
243E 	1155	1000
243F 	1057	1310
243G 	1308	1056
243H 	1210	1420
244A 	1500	1000
244B 	1660	1160
244C 	1865	1365
244D 	1500	1155
244E 	1655	1000
244F 	1557	1310
244G 	1865	1056
244H 	1710	1420
245A 	2000	1000
245B 	2160	1160
245C 	2365	1365
245D 	2000	1155
245E 	2155	1000
245F 	2057	1310
245G 	2365	1155
245H 	2210	1420
246A 	2500	1000
246B 	2660	1160
246C 	2865	1365
246D 	2500	1155
246E 	2655	1000
246F 	2557	1310
246G 	2865	1210
246H 	2710	1420
247A 	3000	1000
247B 	3160	1160
247C 	3365	1365
247D 	3000	1155
247E 	3155	1000
247F 	3057	1310
247G 	3320	1210
247H 	3210	1420
248A 	3500	1000
248B 	3660	1160
248C 	3865	1365
248D 	3500	1155
248E 	3655	1000
248F 	3557	1310
248G 	3819	1156
248H 	3710	1420
249A 	4000	1000
249B 	4160	1160
249C 	4365	1365
249D 	4000	1155
249E 	4155	1000
249F 	4057	1310
249G 	4308	1106
249H 	4210	1420
250A 	4500	1000
250B 	4660	1160
250C 	4865	1365
250D 	4500	1155
250E 	4655	1000
250F 	4557	1310
250G 	4866	1107
250H 	4710	1420
251A 	0	1500
251B 	160	1660
251C 	365	1865
251D 	0	1655
251E 	155	1500
251F 	57	1866
251G 	308	1500
251H 	210	1920
252A 	500	1500
252B 	660	1660
252C 	865	1865
252D 	500	1655
252E 	655	1500
252F 	557	1866
252G 	865	1500
252H 	710	1920
253A 	1000	1500
253B 	1160	1660
253C 	1365	1865
253D 	1000	1655
253E 	1155	1500
253F 	1057	1866
253G 	1308	1556
253H 	1210	1920
254A 	1500	1500
254B 	1660	1660
254C 	1865	1865
254D 	1500	1655
254E 	1655	1500
254F 	1557	1866
254G 	1865	1556
254H 	1710	1920
255A 	2000	1500
255B 	2160	1660
255C 	2365	1865
255D 	2000	1655
255E 	2155	1500
255F 	2057	1866
255G 	2365	1655
255H 	2210	1920
256A 	2500	1500
256B 	2660	1660
256C 	2865	1865
256D 	2500	1655
256E 	2655	1500
256F 	2557	1866
256G 	2865	1710
256H 	2710	1920
257A 	3000	1500
257B 	3160	1660
257C 	3365	1865
257D 	3000	1655
257E 	3155	1500
257F 	3057	1866
257G 	3320	1710
257H 	3210	1920
258A 	3500	1500
258B 	3660	1660
258C 	3865	1865
258D 	3500	1655
258E 	3655	1500
258F 	3557	1866
258G 	3819	1656
258H 	3710	1920
259A 	4000	1500
259B 	4160	1660
259C 	4365	1865
259D 	4000	1655
259E 	4155	1500
259F 	4057	1866
259G 	4308	1606
259H 	4210	1920
260A 	4500	1500
260B 	4660	1660
260C 	4865	1865
260D 	4500	1655
260E 	4655	1500
260F 	4557	1866
260G 	4866	1607
260H 	4710	1920
261A 	0	2000
261B 	160	2160
261C 	365	2365
261D 	0	2155
261E 	155	2000
261F 	0	2310
261G 	308	2000
261H 	210	2420
262A 	500	2000
262B 	660	2160
262C 	865	2365
262D 	500	2155
262E 	655	2000
262F 	500	2310
262G 	865	2000
262H 	710	2420
263A 	1000	2000
263B 	1160	2160
263C 	1365	2365
263D 	1000	2155
263E 	1155	2000
263F 	1000	2310
263G 	1308	2056
263H 	1210	2420
264A 	1500	2000
264B 	1660	2160
264C 	1865	2365
264D 	1500	2155
264E 	1655	2000
264F 	1500	2310
264G 	1865	2056
264H 	1710	2420
265A 	2000	2000
265B 	2160	2160
265C 	2365	2365
265D 	2000	2155
265E 	2155	2000
265F 	2000	2310
265G 	2365	2155
265H 	2210	2420
266A 	2500	2000
266B 	2660	2160
266C 	2865	2365
266D 	2500	2155
266E 	2655	2000
266F 	2500	2310
266G 	2865	2210
266H 	2710	2420
267A 	3000	2000
267B 	3160	2160
267C 	3365	2365
267D 	3000	2155
267E 	3155	2000
267F 	3000	2310
267G 	3320	2210
267H 	3210	2420
268A 	3500	2000
268B 	3660	2160
268C 	3865	2365
268D 	3500	2155
268E 	3655	2000
268F 	3500	2310
268G 	3819	2156
268H 	3710	2420
269A 	4000	2000
269B 	4160	2160
269C 	4365	2365
269D 	4000	2155
269E 	4155	2000
269F 	4000	2310
269G 	4308	2106
269H 	4210	2420
270A 	4500	2000
270B 	4660	2160
270C 	4865	2365
270D 	4500	2155
270E 	4655	2000
270F 	4500	2310
270G 	4866	2107
270H 	4710	2420
271A 	0	2500
271B 	160	2660
271C 	365	2865
271D 	0	2655
271E 	155	2500
271F 	0	2866
271G 	308	2500
271H 	210	2920
272A 	500	2500
272B 	660	2660
272C 	865	2865
272D 	500	2655
272E 	655	2500
272F 	500	2866
272G 	865	2500
272H 	710	2920
273A 	1000	2500
273B 	1160	2660
273C 	1365	2865
273D 	1000	2655
273E 	1155	2500
273F 	1000	2866
273G 	1308	2556
273H 	1210	2920
274A 	1500	2500
274B 	1660	2660
274C 	1865	2865
274D 	1500	2655
274E 	1655	2500
274F 	1500	2866
274G 	1865	2556
274H 	1710	2920
275A 	2000	2500
275B 	2160	2660
275C 	2365	2865
275D 	2000	2655
275E 	2155	2500
275F 	2000	2866
275G 	2365	2655
275H 	2210	2920
276A 	2500	2500
276B 	2660	2660
276C 	2865	2865
276D 	2500	2655
276E 	2655	2500
276F 	2500	2866
276G 	2865	2710
276H 	2710	2920
277A 	3000	2500
277B 	3160	2660
277C 	3365	2865
277D 	3000	2655
277E 	3155	2500
277F 	3000	2866
277G 	3320	2710
277H 	3210	2920
278A 	3500	2500
278B 	3660	2660
278C 	3865	2865
278D 	3500	2655
278E 	3655	2500
278F 	3500	2866
278G 	3819	2656
278H 	3710	2920
279A 	4000	2500
279B 	4160	2660
279C 	4365	2865
279D 	4000	2655
279E 	4155	2500
279F 	4000	2866
279G 	4308	2606
279H 	4210	2920
280A 	4500	2500
280B 	4660	2660
280C 	4865	2865
280D 	4500	2655
280E 	4655	2500
280F 	4500	2866
280G 	4866	2607
280H 	4710	2920
281A 	0	3000
281B 	160	3160
281C 	365	3365
281D 	0	3155
281E 	155	3000
281F 	0	3310
281G 	308	3000
281H 	155	3420
282A 	500	3000
282B 	660	3160
282C 	865	3365
282D 	500	3155
282E 	655	3000
282F 	500	3310
282G 	865	3000
282H 	655	3420
283A 	1000	3000
283B 	1160	3160
283C 	1365	3365
283D 	1000	3155
283E 	1155	3000
283F 	1000	3310
283G 	1308	3056
283H 	1155	3420
284A 	1500	3000
284B 	1660	3160
284C 	1865	3365
284D 	1500	3155
284E 	1655	3000
284F 	1500	3310
284G 	1865	3056
284H 	1655	3420
285A 	2000	3000
285B 	2160	3160
285C 	2365	3365
285D 	2000	3155
285E 	2155	3000
285F 	2000	3310
285G 	2365	3155
285H 	2155	3420
286A 	2500	3000
286B 	2660	3160
286C 	2865	3365
286D 	2500	3155
286E 	2655	3000
286F 	2500	3310
286G 	2865	3210
286H 	2655	3420
287A 	3000	3000
287B 	3160	3160
287C 	3365	3365
287D 	3000	3155
287E 	3155	3000
287F 	3000	3310
287G 	3320	3210
287H 	3155	3420
288A 	3500	3000
288B 	3660	3160
288C 	3865	3365
288D 	3500	3155
288E 	3655	3000
288F 	3500	3310
288G 	3819	3156
288H 	3655	3420
289A 	4000	3000
289B 	4160	3160
289C 	4365	3365
289D 	4000	3155
289E 	4155	3000
289F 	4000	3310
289G 	4308	3106
289H 	4155	3420
290A 	4500	3000
290B 	4660	3160
290C 	4865	3365
290D 	4500	3155
290E 	4655	3000
290F 	4500	3310
290G 	4866	3107
290H 	4655	3420
291A 	0	3500
291B 	160	3660
291C 	365	3865
291D 	0	3655
291E 	155	3500
291F 	0	3866
291G 	308	3500
291H 	155	3920
292A 	500	3500
292B 	660	3660
292C 	865	3865
292D 	500	3655
292E 	655	3500
292F 	500	3866
292G 	865	3500
292H 	655	3920
293A 	1000	3500
293B 	1160	3660
293C 	1365	3865
293D 	1000	3655
293E 	1155	3500
293F 	1000	3866
293G 	1308	3556
293H 	1155	3920
294A 	1500	3500
294B 	1660	3660
294C 	1865	3865
294D 	1500	3655
294E 	1655	3500
294F 	1500	3866
294G 	1865	3556
294H 	1655	3920
295A 	2000	3500
295B 	2160	3660
295C 	2365	3865
295D 	2000	3655
295E 	2155	3500
295F 	2000	3866
295G 	2365	3655
295H 	2155	3920
296A 	2500	3500
296B 	2660	3660
296C 	2865	3865
296D 	2500	3655
296E 	2655	3500
296F 	2500	3866
296G 	2865	3710
296H 	2655	3920
297A 	3000	3500
297B 	3160	3660
297C 	3365	3865
297D 	3000	3655
297E 	3155	3500
297F 	3000	3866
297G 	3320	3710
297H 	3155	3920
298A 	3500	3500
298B 	3660	3660
298C 	3865	3865
298D 	3500	3655
298E 	3655	3500
298F 	3500	3866
298G 	3819	3656
298H 	3655	3920
299A 	4000	3500
299B 	4160	3660
299C 	4365	3865
299D 	4000	3655
299E 	4155	3500
299F 	4000	3866
299G 	4308	3606
299H 	4155	3920
300A 	4500	3500
300B 	4660	3660
300C 	4865	3865
300D 	4500	3655
300E 	4655	3500
300F 	4500	3866
300G 	4866	3607
300H 	4655	3920
